date,holiday_name,holiday,year,month,wday,weekend,long_holiday,school_break,dayno
2016-07-21,FALSE,FALSE,2016,7,4,FALSE,FALSE,summer_break,21
2016-07-22,FALSE,FALSE,2016,7,5,FALSE,FALSE,summer_break,22
2016-07-23,FALSE,FALSE,2016,7,6,TRUE,FALSE,summer_break,23
2016-07-24,FALSE,FALSE,2016,7,7,TRUE,FALSE,summer_break,24
2016-07-25,FALSE,FALSE,2016,7,1,FALSE,FALSE,summer_break,25
2016-07-26,FALSE,FALSE,2016,7,2,FALSE,FALSE,summer_break,26
2016-07-27,FALSE,FALSE,2016,7,3,FALSE,FALSE,summer_break,27
2016-07-28,FALSE,FALSE,2016,7,4,FALSE,FALSE,summer_break,28
2016-07-29,FALSE,FALSE,2016,7,5,FALSE,FALSE,summer_break,29
2016-07-30,FALSE,FALSE,2016,7,6,TRUE,FALSE,summer_break,30
2016-07-31,FALSE,FALSE,2016,7,7,TRUE,FALSE,summer_break,31
2016-08-01,FALSE,FALSE,2016,8,1,FALSE,FALSE,summer_break,1
2016-08-02,FALSE,FALSE,2016,8,2,FALSE,FALSE,summer_break,2
2016-08-03,FALSE,FALSE,2016,8,3,FALSE,FALSE,summer_break,3
2016-08-04,FALSE,FALSE,2016,8,4,FALSE,FALSE,summer_break,4
2016-08-05,FALSE,FALSE,2016,8,5,FALSE,FALSE,summer_break,5
2016-08-06,FALSE,FALSE,2016,8,6,TRUE,FALSE,summer_break,6
2016-08-07,FALSE,FALSE,2016,8,7,TRUE,FALSE,summer_break,7
2016-08-08,FALSE,FALSE,2016,8,1,FALSE,FALSE,summer_break,8
2016-08-09,FALSE,FALSE,2016,8,2,FALSE,FALSE,summer_break,9
2016-08-10,FALSE,FALSE,2016,8,3,FALSE,FALSE,summer_break,10
2016-08-11,FALSE,FALSE,2016,8,4,FALSE,FALSE,summer_break,11
2016-08-12,FALSE,FALSE,2016,8,5,FALSE,FALSE,summer_break,12
2016-08-13,FALSE,FALSE,2016,8,6,TRUE,FALSE,summer_break,13
2016-08-14,FALSE,FALSE,2016,8,7,TRUE,FALSE,summer_break,14
2016-08-15,FALSE,FALSE,2016,8,1,FALSE,FALSE,summer_break,15
2016-08-16,FALSE,FALSE,2016,8,2,FALSE,FALSE,summer_break,16
2016-08-17,FALSE,FALSE,2016,8,3,FALSE,FALSE,summer_break,17
2016-08-18,FALSE,FALSE,2016,8,4,FALSE,FALSE,summer_break,18
2016-08-19,FALSE,FALSE,2016,8,5,FALSE,FALSE,summer_break,19
2016-08-20,FALSE,FALSE,2016,8,6,TRUE,FALSE,summer_break,20
2016-08-21,FALSE,FALSE,2016,8,7,TRUE,FALSE,summer_break,21
2016-08-22,FALSE,FALSE,2016,8,1,FALSE,FALSE,summer_break,22
2016-08-23,FALSE,FALSE,2016,8,2,FALSE,FALSE,summer_break,23
2016-08-24,FALSE,FALSE,2016,8,3,FALSE,FALSE,summer_break,24
2016-08-25,FALSE,FALSE,2016,8,4,FALSE,FALSE,summer_break,25
2016-08-26,FALSE,FALSE,2016,8,5,FALSE,FALSE,summer_break,26
2016-08-27,FALSE,FALSE,2016,8,6,TRUE,FALSE,summer_break,27
2016-08-28,FALSE,FALSE,2016,8,7,TRUE,FALSE,summer_break,28
2016-08-29,FALSE,FALSE,2016,8,1,FALSE,FALSE,summer_break,29
2016-08-30,FALSE,FALSE,2016,8,2,FALSE,FALSE,summer_break,30
2016-08-31,FALSE,FALSE,2016,8,3,FALSE,FALSE,summer_break,31
2016-09-01,FALSE,FALSE,2016,9,4,FALSE,FALSE,summer_break,1
2016-09-02,FALSE,FALSE,2016,9,5,FALSE,FALSE,summer_break,2
2016-09-03,FALSE,FALSE,2016,9,6,TRUE,TRUE,summer_break,3
2016-09-04,FALSE,FALSE,2016,9,7,TRUE,TRUE,summer_break,4
2016-09-05,Labor Day,TRUE,2016,9,1,FALSE,TRUE,summer_break,5
2016-09-06,FALSE,FALSE,2016,9,2,FALSE,FALSE,summer_break,6
2016-09-07,FALSE,FALSE,2016,9,3,FALSE,FALSE,no_break,7
2016-09-08,FALSE,FALSE,2016,9,4,FALSE,FALSE,no_break,8
2016-09-09,FALSE,FALSE,2016,9,5,FALSE,FALSE,no_break,9
2016-09-10,FALSE,FALSE,2016,9,6,TRUE,FALSE,no_break,10
2016-09-11,FALSE,FALSE,2016,9,7,TRUE,FALSE,no_break,11
2016-09-12,FALSE,FALSE,2016,9,1,FALSE,FALSE,no_break,12
2016-09-13,FALSE,FALSE,2016,9,2,FALSE,FALSE,no_break,13
2016-09-14,FALSE,FALSE,2016,9,3,FALSE,FALSE,no_break,14
2016-09-15,FALSE,FALSE,2016,9,4,FALSE,FALSE,no_break,15
2016-09-16,FALSE,FALSE,2016,9,5,FALSE,FALSE,no_break,16
2016-09-17,FALSE,FALSE,2016,9,6,TRUE,FALSE,no_break,17
2016-09-18,FALSE,FALSE,2016,9,7,TRUE,FALSE,no_break,18
2016-09-19,FALSE,FALSE,2016,9,1,FALSE,FALSE,no_break,19
2016-09-20,FALSE,FALSE,2016,9,2,FALSE,FALSE,no_break,20
2016-09-21,FALSE,FALSE,2016,9,3,FALSE,FALSE,no_break,21
2016-09-22,FALSE,FALSE,2016,9,4,FALSE,FALSE,no_break,22
2016-09-23,FALSE,FALSE,2016,9,5,FALSE,FALSE,no_break,23
2016-09-24,FALSE,FALSE,2016,9,6,TRUE,FALSE,no_break,24
2016-09-25,FALSE,FALSE,2016,9,7,TRUE,FALSE,no_break,25
2016-09-26,FALSE,FALSE,2016,9,1,FALSE,FALSE,no_break,26
2016-09-27,FALSE,FALSE,2016,9,2,FALSE,FALSE,no_break,27
2016-09-28,FALSE,FALSE,2016,9,3,FALSE,FALSE,no_break,28
2016-09-29,FALSE,FALSE,2016,9,4,FALSE,FALSE,no_break,29
2016-09-30,FALSE,FALSE,2016,9,5,FALSE,FALSE,no_break,30
2016-10-01,FALSE,FALSE,2016,10,6,TRUE,FALSE,no_break,1
2016-10-02,FALSE,FALSE,2016,10,7,TRUE,FALSE,no_break,2
2016-10-03,FALSE,FALSE,2016,10,1,FALSE,FALSE,no_break,3
2016-10-04,FALSE,FALSE,2016,10,2,FALSE,FALSE,no_break,4
2016-10-05,FALSE,FALSE,2016,10,3,FALSE,FALSE,no_break,5
2016-10-06,FALSE,FALSE,2016,10,4,FALSE,FALSE,no_break,6
2016-10-07,FALSE,FALSE,2016,10,5,FALSE,FALSE,no_break,7
2016-10-08,FALSE,FALSE,2016,10,6,TRUE,TRUE,no_break,8
2016-10-09,FALSE,FALSE,2016,10,7,TRUE,TRUE,no_break,9
2016-10-10,Columbus Day,TRUE,2016,10,1,FALSE,TRUE,no_break,10
2016-10-11,FALSE,FALSE,2016,10,2,FALSE,FALSE,no_break,11
2016-10-12,FALSE,FALSE,2016,10,3,FALSE,FALSE,no_break,12
2016-10-13,FALSE,FALSE,2016,10,4,FALSE,FALSE,no_break,13
2016-10-14,FALSE,FALSE,2016,10,5,FALSE,FALSE,no_break,14
2016-10-15,FALSE,FALSE,2016,10,6,TRUE,FALSE,no_break,15
2016-10-16,FALSE,FALSE,2016,10,7,TRUE,FALSE,no_break,16
2016-10-17,FALSE,FALSE,2016,10,1,FALSE,FALSE,no_break,17
2016-10-18,FALSE,FALSE,2016,10,2,FALSE,FALSE,no_break,18
2016-10-19,FALSE,FALSE,2016,10,3,FALSE,FALSE,no_break,19
2016-10-20,FALSE,FALSE,2016,10,4,FALSE,FALSE,no_break,20
2016-10-21,FALSE,FALSE,2016,10,5,FALSE,FALSE,no_break,21
2016-10-22,FALSE,FALSE,2016,10,6,TRUE,FALSE,no_break,22
2016-10-23,FALSE,FALSE,2016,10,7,TRUE,FALSE,no_break,23
2016-10-24,FALSE,FALSE,2016,10,1,FALSE,FALSE,no_break,24
2016-10-25,FALSE,FALSE,2016,10,2,FALSE,FALSE,no_break,25
2016-10-26,FALSE,FALSE,2016,10,3,FALSE,FALSE,no_break,26
2016-10-27,FALSE,FALSE,2016,10,4,FALSE,FALSE,no_break,27
2016-10-28,FALSE,FALSE,2016,10,5,FALSE,FALSE,no_break,28
2016-10-29,FALSE,FALSE,2016,10,6,TRUE,TRUE,no_break,29
2016-10-30,FALSE,FALSE,2016,10,7,TRUE,TRUE,no_break,30
2016-10-31,Halloween,TRUE,2016,10,1,FALSE,TRUE,no_break,31
2016-11-01,FALSE,FALSE,2016,11,2,FALSE,FALSE,no_break,1
2016-11-02,FALSE,FALSE,2016,11,3,FALSE,FALSE,no_break,2
2016-11-03,FALSE,FALSE,2016,11,4,FALSE,FALSE,no_break,3
2016-11-04,FALSE,FALSE,2016,11,5,FALSE,FALSE,no_break,4
2016-11-05,FALSE,FALSE,2016,11,6,TRUE,FALSE,no_break,5
2016-11-06,FALSE,FALSE,2016,11,7,TRUE,FALSE,no_break,6
2016-11-07,FALSE,FALSE,2016,11,1,FALSE,FALSE,no_break,7
2016-11-08,FALSE,FALSE,2016,11,2,FALSE,FALSE,no_break,8
2016-11-09,FALSE,FALSE,2016,11,3,FALSE,FALSE,no_break,9
2016-11-10,FALSE,FALSE,2016,11,4,FALSE,FALSE,no_break,10
2016-11-11,Veterans Day,TRUE,2016,11,5,FALSE,FALSE,no_break,11
2016-11-12,FALSE,FALSE,2016,11,6,TRUE,TRUE,no_break,12
2016-11-13,FALSE,FALSE,2016,11,7,TRUE,TRUE,no_break,13
2016-11-14,FALSE,FALSE,2016,11,1,FALSE,FALSE,no_break,14
2016-11-15,FALSE,FALSE,2016,11,2,FALSE,FALSE,no_break,15
2016-11-16,FALSE,FALSE,2016,11,3,FALSE,FALSE,no_break,16
2016-11-17,FALSE,FALSE,2016,11,4,FALSE,FALSE,no_break,17
2016-11-18,FALSE,FALSE,2016,11,5,FALSE,FALSE,no_break,18
2016-11-19,FALSE,FALSE,2016,11,6,TRUE,FALSE,no_break,19
2016-11-20,FALSE,FALSE,2016,11,7,TRUE,FALSE,no_break,20
2016-11-21,FALSE,FALSE,2016,11,1,FALSE,FALSE,no_break,21
2016-11-22,FALSE,FALSE,2016,11,2,FALSE,FALSE,no_break,22
2016-11-23,FALSE,FALSE,2016,11,3,FALSE,FALSE,no_break,23
2016-11-24,Thanksgiving Day,TRUE,2016,11,4,FALSE,FALSE,no_break,24
2016-11-25,FALSE,FALSE,2016,11,5,FALSE,FALSE,no_break,25
2016-11-26,FALSE,FALSE,2016,11,6,TRUE,TRUE,no_break,26
2016-11-27,FALSE,FALSE,2016,11,7,TRUE,FALSE,no_break,27
2016-11-28,FALSE,FALSE,2016,11,1,FALSE,FALSE,no_break,28
2016-11-29,FALSE,FALSE,2016,11,2,FALSE,FALSE,no_break,29
2016-11-30,FALSE,FALSE,2016,11,3,FALSE,FALSE,no_break,30
2016-12-01,FALSE,FALSE,2016,12,4,FALSE,FALSE,no_break,1
2016-12-02,FALSE,FALSE,2016,12,5,FALSE,FALSE,no_break,2
2016-12-03,FALSE,FALSE,2016,12,6,TRUE,FALSE,no_break,3
2016-12-04,FALSE,FALSE,2016,12,7,TRUE,FALSE,no_break,4
2016-12-05,FALSE,FALSE,2016,12,1,FALSE,FALSE,no_break,5
2016-12-06,FALSE,FALSE,2016,12,2,FALSE,FALSE,no_break,6
2016-12-07,FALSE,FALSE,2016,12,3,FALSE,FALSE,no_break,7
2016-12-08,FALSE,FALSE,2016,12,4,FALSE,FALSE,no_break,8
2016-12-09,FALSE,FALSE,2016,12,5,FALSE,FALSE,no_break,9
2016-12-10,FALSE,FALSE,2016,12,6,TRUE,FALSE,no_break,10
2016-12-11,FALSE,FALSE,2016,12,7,TRUE,FALSE,no_break,11
2016-12-12,FALSE,FALSE,2016,12,1,FALSE,FALSE,no_break,12
2016-12-13,FALSE,FALSE,2016,12,2,FALSE,FALSE,no_break,13
2016-12-14,FALSE,FALSE,2016,12,3,FALSE,FALSE,no_break,14
2016-12-15,FALSE,FALSE,2016,12,4,FALSE,FALSE,no_break,15
2016-12-16,FALSE,FALSE,2016,12,5,FALSE,FALSE,no_break,16
2016-12-17,FALSE,FALSE,2016,12,6,TRUE,FALSE,no_break,17
2016-12-18,FALSE,FALSE,2016,12,7,TRUE,FALSE,no_break,18
2016-12-19,FALSE,FALSE,2016,12,1,FALSE,FALSE,no_break,19
2016-12-20,FALSE,FALSE,2016,12,2,FALSE,FALSE,no_break,20
2016-12-21,FALSE,FALSE,2016,12,3,FALSE,FALSE,no_break,21
2016-12-22,FALSE,FALSE,2016,12,4,FALSE,FALSE,no_break,22
2016-12-23,FALSE,FALSE,2016,12,5,FALSE,FALSE,no_break,23
2016-12-24,Christmas Eve,TRUE,2016,12,6,TRUE,TRUE,christmas_break,24
2016-12-25,Christmas Day,TRUE,2016,12,7,TRUE,TRUE,christmas_break,25
2016-12-26,FALSE,FALSE,2016,12,1,FALSE,FALSE,christmas_break,26
2016-12-27,FALSE,FALSE,2016,12,2,FALSE,FALSE,christmas_break,27
2016-12-28,FALSE,FALSE,2016,12,3,FALSE,FALSE,christmas_break,28
2016-12-29,FALSE,FALSE,2016,12,4,FALSE,FALSE,christmas_break,29
2016-12-30,FALSE,FALSE,2016,12,5,FALSE,FALSE,christmas_break,30
2016-12-31,New Year,TRUE,2016,12,6,TRUE,TRUE,christmas_break,31
2017-01-01,FALSE,FALSE,2017,1,7,TRUE,TRUE,christmas_break,1
2017-01-02,New Year Day,TRUE,2017,1,1,FALSE,TRUE,no_break,2
2017-01-03,FALSE,FALSE,2017,1,2,FALSE,FALSE,no_break,3
2017-01-04,FALSE,FALSE,2017,1,3,FALSE,FALSE,no_break,4
2017-01-05,FALSE,FALSE,2017,1,4,FALSE,FALSE,no_break,5
2017-01-06,FALSE,FALSE,2017,1,5,FALSE,FALSE,no_break,6
2017-01-07,FALSE,FALSE,2017,1,6,TRUE,FALSE,no_break,7
2017-01-08,FALSE,FALSE,2017,1,7,TRUE,FALSE,no_break,8
2017-01-09,FALSE,FALSE,2017,1,1,FALSE,FALSE,no_break,9
2017-01-10,FALSE,FALSE,2017,1,2,FALSE,FALSE,no_break,10
2017-01-11,FALSE,FALSE,2017,1,3,FALSE,FALSE,no_break,11
2017-01-12,FALSE,FALSE,2017,1,4,FALSE,FALSE,no_break,12
2017-01-13,FALSE,FALSE,2017,1,5,FALSE,FALSE,no_break,13
2017-01-14,FALSE,FALSE,2017,1,6,TRUE,TRUE,no_break,14
2017-01-15,FALSE,FALSE,2017,1,7,TRUE,TRUE,no_break,15
2017-01-16,Martin Luther King Jr. Day,TRUE,2017,1,1,FALSE,TRUE,no_break,16
2017-01-17,FALSE,FALSE,2017,1,2,FALSE,FALSE,no_break,17
2017-01-18,FALSE,FALSE,2017,1,3,FALSE,FALSE,no_break,18
2017-01-19,FALSE,FALSE,2017,1,4,FALSE,FALSE,no_break,19
2017-01-20,FALSE,FALSE,2017,1,5,FALSE,FALSE,no_break,20
2017-01-21,FALSE,FALSE,2017,1,6,TRUE,FALSE,no_break,21
2017-01-22,FALSE,FALSE,2017,1,7,TRUE,FALSE,no_break,22
2017-01-23,FALSE,FALSE,2017,1,1,FALSE,FALSE,no_break,23
2017-01-24,FALSE,FALSE,2017,1,2,FALSE,FALSE,no_break,24
2017-01-25,FALSE,FALSE,2017,1,3,FALSE,FALSE,no_break,25
2017-01-26,FALSE,FALSE,2017,1,4,FALSE,FALSE,no_break,26
2017-01-27,FALSE,FALSE,2017,1,5,FALSE,FALSE,no_break,27
2017-01-28,FALSE,FALSE,2017,1,6,TRUE,FALSE,no_break,28
2017-01-29,FALSE,FALSE,2017,1,7,TRUE,FALSE,no_break,29
2017-01-30,FALSE,FALSE,2017,1,1,FALSE,FALSE,no_break,30
2017-01-31,FALSE,FALSE,2017,1,2,FALSE,FALSE,no_break,31
2017-02-01,FALSE,FALSE,2017,2,3,FALSE,FALSE,no_break,1
2017-02-02,FALSE,FALSE,2017,2,4,FALSE,FALSE,no_break,2
2017-02-03,FALSE,FALSE,2017,2,5,FALSE,FALSE,no_break,3
2017-02-04,FALSE,FALSE,2017,2,6,TRUE,FALSE,no_break,4
2017-02-05,FALSE,FALSE,2017,2,7,TRUE,FALSE,no_break,5
2017-02-06,FALSE,FALSE,2017,2,1,FALSE,FALSE,no_break,6
2017-02-07,FALSE,FALSE,2017,2,2,FALSE,FALSE,no_break,7
2017-02-08,FALSE,FALSE,2017,2,3,FALSE,FALSE,no_break,8
2017-02-09,FALSE,FALSE,2017,2,4,FALSE,FALSE,no_break,9
2017-02-10,FALSE,FALSE,2017,2,5,FALSE,FALSE,no_break,10
2017-02-11,FALSE,FALSE,2017,2,6,TRUE,FALSE,no_break,11
2017-02-12,FALSE,FALSE,2017,2,7,TRUE,FALSE,no_break,12
2017-02-13,FALSE,FALSE,2017,2,1,FALSE,FALSE,no_break,13
2017-02-14,FALSE,FALSE,2017,2,2,FALSE,FALSE,no_break,14
2017-02-15,FALSE,FALSE,2017,2,3,FALSE,FALSE,no_break,15
2017-02-16,FALSE,FALSE,2017,2,4,FALSE,FALSE,no_break,16
2017-02-17,FALSE,FALSE,2017,2,5,FALSE,FALSE,no_break,17
2017-02-18,FALSE,FALSE,2017,2,6,TRUE,TRUE,mid_winter_break,18
2017-02-19,FALSE,FALSE,2017,2,7,TRUE,TRUE,mid_winter_break,19
2017-02-20,Presidents Day (Washingtons Birthday),TRUE,2017,2,1,FALSE,TRUE,mid_winter_break,20
2017-02-21,FALSE,FALSE,2017,2,2,FALSE,FALSE,mid_winter_break,21
2017-02-22,FALSE,FALSE,2017,2,3,FALSE,FALSE,mid_winter_break,22
2017-02-23,FALSE,FALSE,2017,2,4,FALSE,FALSE,no_break,23
2017-02-24,FALSE,FALSE,2017,2,5,FALSE,FALSE,no_break,24
2017-02-25,FALSE,FALSE,2017,2,6,TRUE,FALSE,no_break,25
2017-02-26,FALSE,FALSE,2017,2,7,TRUE,FALSE,no_break,26
2017-02-27,FALSE,FALSE,2017,2,1,FALSE,FALSE,no_break,27
2017-02-28,FALSE,FALSE,2017,2,2,FALSE,FALSE,no_break,28
2017-03-01,FALSE,FALSE,2017,3,3,FALSE,FALSE,no_break,1
2017-03-02,FALSE,FALSE,2017,3,4,FALSE,FALSE,no_break,2
2017-03-03,FALSE,FALSE,2017,3,5,FALSE,FALSE,no_break,3
2017-03-04,FALSE,FALSE,2017,3,6,TRUE,FALSE,no_break,4
2017-03-05,FALSE,FALSE,2017,3,7,TRUE,FALSE,no_break,5
2017-03-06,FALSE,FALSE,2017,3,1,FALSE,FALSE,no_break,6
2017-03-07,FALSE,FALSE,2017,3,2,FALSE,FALSE,no_break,7
2017-03-08,FALSE,FALSE,2017,3,3,FALSE,FALSE,no_break,8
2017-03-09,FALSE,FALSE,2017,3,4,FALSE,FALSE,no_break,9
2017-03-10,FALSE,FALSE,2017,3,5,FALSE,FALSE,no_break,10
2017-03-11,FALSE,FALSE,2017,3,6,TRUE,FALSE,no_break,11
2017-03-12,FALSE,FALSE,2017,3,7,TRUE,FALSE,no_break,12
2017-03-13,FALSE,FALSE,2017,3,1,FALSE,FALSE,no_break,13
2017-03-14,FALSE,FALSE,2017,3,2,FALSE,FALSE,no_break,14
2017-03-15,FALSE,FALSE,2017,3,3,FALSE,FALSE,no_break,15
2017-03-16,FALSE,FALSE,2017,3,4,FALSE,FALSE,no_break,16
2017-03-17,FALSE,FALSE,2017,3,5,FALSE,FALSE,no_break,17
2017-03-18,FALSE,FALSE,2017,3,6,TRUE,FALSE,no_break,18
2017-03-19,FALSE,FALSE,2017,3,7,TRUE,FALSE,no_break,19
2017-03-20,FALSE,FALSE,2017,3,1,FALSE,FALSE,no_break,20
2017-03-21,FALSE,FALSE,2017,3,2,FALSE,FALSE,no_break,21
2017-03-22,FALSE,FALSE,2017,3,3,FALSE,FALSE,no_break,22
2017-03-23,FALSE,FALSE,2017,3,4,FALSE,FALSE,no_break,23
2017-03-24,FALSE,FALSE,2017,3,5,FALSE,FALSE,no_break,24
2017-03-25,FALSE,FALSE,2017,3,6,TRUE,FALSE,no_break,25
2017-03-26,FALSE,FALSE,2017,3,7,TRUE,FALSE,no_break,26
2017-03-27,FALSE,FALSE,2017,3,1,FALSE,FALSE,no_break,27
2017-03-28,FALSE,FALSE,2017,3,2,FALSE,FALSE,no_break,28
2017-03-29,FALSE,FALSE,2017,3,3,FALSE,FALSE,no_break,29
2017-03-30,FALSE,FALSE,2017,3,4,FALSE,FALSE,no_break,30
2017-03-31,FALSE,FALSE,2017,3,5,FALSE,FALSE,no_break,31
2017-04-01,FALSE,FALSE,2017,4,6,TRUE,FALSE,no_break,1
2017-04-02,FALSE,FALSE,2017,4,7,TRUE,FALSE,no_break,2
2017-04-03,FALSE,FALSE,2017,4,1,FALSE,FALSE,no_break,3
2017-04-04,FALSE,FALSE,2017,4,2,FALSE,FALSE,no_break,4
2017-04-05,FALSE,FALSE,2017,4,3,FALSE,FALSE,no_break,5
2017-04-06,FALSE,FALSE,2017,4,4,FALSE,FALSE,no_break,6
2017-04-07,FALSE,FALSE,2017,4,5,FALSE,FALSE,no_break,7
2017-04-08,FALSE,FALSE,2017,4,6,TRUE,FALSE,no_break,8
2017-04-09,FALSE,FALSE,2017,4,7,TRUE,FALSE,no_break,9
2017-04-10,FALSE,FALSE,2017,4,1,FALSE,FALSE,no_break,10
2017-04-11,FALSE,FALSE,2017,4,2,FALSE,FALSE,no_break,11
2017-04-12,FALSE,FALSE,2017,4,3,FALSE,FALSE,no_break,12
2017-04-13,FALSE,FALSE,2017,4,4,FALSE,FALSE,no_break,13
2017-04-14,Good Friday,TRUE,2017,4,5,FALSE,FALSE,no_break,14
2017-04-15,FALSE,FALSE,2017,4,6,TRUE,TRUE,no_break,15
2017-04-16,FALSE,FALSE,2017,4,7,TRUE,TRUE,no_break,16
2017-04-17,FALSE,FALSE,2017,4,1,FALSE,FALSE,no_break,17
2017-04-18,FALSE,FALSE,2017,4,2,FALSE,FALSE,no_break,18
2017-04-19,FALSE,FALSE,2017,4,3,FALSE,FALSE,spring_break,19
2017-04-20,FALSE,FALSE,2017,4,4,FALSE,FALSE,spring_break,20
2017-04-21,FALSE,FALSE,2017,4,5,FALSE,FALSE,spring_break,21
2017-04-22,FALSE,FALSE,2017,4,6,TRUE,FALSE,spring_break,22
2017-04-23,FALSE,FALSE,2017,4,7,TRUE,FALSE,spring_break,23
2017-04-24,FALSE,FALSE,2017,4,1,FALSE,FALSE,spring_break,24
2017-04-25,FALSE,FALSE,2017,4,2,FALSE,FALSE,spring_break,25
2017-04-26,FALSE,FALSE,2017,4,3,FALSE,FALSE,spring_break,26
2017-04-27,FALSE,FALSE,2017,4,4,FALSE,FALSE,no_break,27
2017-04-28,FALSE,FALSE,2017,4,5,FALSE,FALSE,no_break,28
2017-04-29,FALSE,FALSE,2017,4,6,TRUE,FALSE,no_break,29
2017-04-30,FALSE,FALSE,2017,4,7,TRUE,FALSE,no_break,30
2017-05-01,FALSE,FALSE,2017,5,1,FALSE,FALSE,no_break,1
2017-05-02,FALSE,FALSE,2017,5,2,FALSE,FALSE,no_break,2
2017-05-03,FALSE,FALSE,2017,5,3,FALSE,FALSE,no_break,3
2017-05-04,FALSE,FALSE,2017,5,4,FALSE,FALSE,no_break,4
2017-05-05,FALSE,FALSE,2017,5,5,FALSE,FALSE,no_break,5
2017-05-06,FALSE,FALSE,2017,5,6,TRUE,FALSE,no_break,6
2017-05-07,FALSE,FALSE,2017,5,7,TRUE,FALSE,no_break,7
2017-05-08,FALSE,FALSE,2017,5,1,FALSE,FALSE,no_break,8
2017-05-09,FALSE,FALSE,2017,5,2,FALSE,FALSE,no_break,9
2017-05-10,FALSE,FALSE,2017,5,3,FALSE,FALSE,no_break,10
2017-05-11,FALSE,FALSE,2017,5,4,FALSE,FALSE,no_break,11
2017-05-12,FALSE,FALSE,2017,5,5,FALSE,FALSE,no_break,12
2017-05-13,FALSE,FALSE,2017,5,6,TRUE,FALSE,no_break,13
2017-05-14,FALSE,FALSE,2017,5,7,TRUE,FALSE,no_break,14
2017-05-15,FALSE,FALSE,2017,5,1,FALSE,FALSE,no_break,15
2017-05-16,FALSE,FALSE,2017,5,2,FALSE,FALSE,no_break,16
2017-05-17,FALSE,FALSE,2017,5,3,FALSE,FALSE,no_break,17
2017-05-18,FALSE,FALSE,2017,5,4,FALSE,FALSE,no_break,18
2017-05-19,FALSE,FALSE,2017,5,5,FALSE,FALSE,no_break,19
2017-05-20,FALSE,FALSE,2017,5,6,TRUE,FALSE,no_break,20
2017-05-21,FALSE,FALSE,2017,5,7,TRUE,FALSE,no_break,21
2017-05-22,FALSE,FALSE,2017,5,1,FALSE,FALSE,no_break,22
2017-05-23,FALSE,FALSE,2017,5,2,FALSE,FALSE,no_break,23
2017-05-24,FALSE,FALSE,2017,5,3,FALSE,FALSE,no_break,24
2017-05-25,FALSE,FALSE,2017,5,4,FALSE,FALSE,no_break,25
2017-05-26,FALSE,FALSE,2017,5,5,FALSE,FALSE,no_break,26
2017-05-27,FALSE,FALSE,2017,5,6,TRUE,TRUE,no_break,27
2017-05-28,FALSE,FALSE,2017,5,7,TRUE,TRUE,no_break,28
2017-05-29,Memorial Day,TRUE,2017,5,1,FALSE,TRUE,no_break,29
2017-05-30,FALSE,FALSE,2017,5,2,FALSE,FALSE,no_break,30
2017-05-31,FALSE,FALSE,2017,5,3,FALSE,FALSE,no_break,31
2017-06-01,FALSE,FALSE,2017,6,4,FALSE,FALSE,no_break,1
2017-06-02,FALSE,FALSE,2017,6,5,FALSE,FALSE,no_break,2
2017-06-03,FALSE,FALSE,2017,6,6,TRUE,FALSE,no_break,3
2017-06-04,FALSE,FALSE,2017,6,7,TRUE,FALSE,no_break,4
2017-06-05,FALSE,FALSE,2017,6,1,FALSE,FALSE,no_break,5
2017-06-06,FALSE,FALSE,2017,6,2,FALSE,FALSE,no_break,6
2017-06-07,FALSE,FALSE,2017,6,3,FALSE,FALSE,no_break,7
2017-06-08,FALSE,FALSE,2017,6,4,FALSE,FALSE,no_break,8
2017-06-09,FALSE,FALSE,2017,6,5,FALSE,FALSE,no_break,9
2017-06-10,FALSE,FALSE,2017,6,6,TRUE,FALSE,no_break,10
2017-06-11,FALSE,FALSE,2017,6,7,TRUE,FALSE,no_break,11
2017-06-12,FALSE,FALSE,2017,6,1,FALSE,FALSE,no_break,12
2017-06-13,FALSE,FALSE,2017,6,2,FALSE,FALSE,no_break,13
2017-06-14,FALSE,FALSE,2017,6,3,FALSE,FALSE,no_break,14
2017-06-15,FALSE,FALSE,2017,6,4,FALSE,FALSE,no_break,15
2017-06-16,FALSE,FALSE,2017,6,5,FALSE,FALSE,no_break,16
2017-06-17,FALSE,FALSE,2017,6,6,TRUE,FALSE,no_break,17
2017-06-18,FALSE,FALSE,2017,6,7,TRUE,FALSE,no_break,18
2017-06-19,FALSE,FALSE,2017,6,1,FALSE,FALSE,no_break,19
2017-06-20,FALSE,FALSE,2017,6,2,FALSE,FALSE,no_break,20
2017-06-21,FALSE,FALSE,2017,6,3,FALSE,FALSE,no_break,21
2017-06-22,FALSE,FALSE,2017,6,4,FALSE,FALSE,no_break,22
2017-06-23,FALSE,FALSE,2017,6,5,FALSE,FALSE,no_break,23
2017-06-24,FALSE,FALSE,2017,6,6,TRUE,FALSE,no_break,24
2017-06-25,FALSE,FALSE,2017,6,7,TRUE,FALSE,no_break,25
2017-06-26,FALSE,FALSE,2017,6,1,FALSE,FALSE,summer_break,26
2017-06-27,FALSE,FALSE,2017,6,2,FALSE,FALSE,summer_break,27
2017-06-28,FALSE,FALSE,2017,6,3,FALSE,FALSE,summer_break,28
2017-06-29,FALSE,FALSE,2017,6,4,FALSE,FALSE,summer_break,29
2017-06-30,FALSE,FALSE,2017,6,5,FALSE,FALSE,summer_break,30
